matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
GS,1103978445,2010-05-17,1100022306,Roland Garros,GS,Clay,France,,Q,6-2 6-1,,800273365,DA,6,Bojana Jovanovski Petrovic,SRB,800252651,DA,,Maria Irigoyen,ARG
GS,1103983392,2010-05-24,1100022306,Roland Garros,GS,Clay,France,,M,6-1 6-2,,800214092,DA,,Gisela Dulko,ARG,800241847,DA,10,Victoria Azarenka,BLR
GS,1104001968,2010-05-24,1100022306,Roland Garros,GS,Clay,France,,M,3-6 6-3 6-4,,800212728,Q,,Chanelle Scheepers,RSA,800214092,DA,,Gisela Dulko,ARG
GS,1105401232,2011-05-16,1100024640,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800207231,DA,,Yuliya Beygelzimer,UKR,800252647,DA,,Florencia Molinero,ARG
GS,1105401245,2011-05-16,1100024640,Roland Garros,GS,Clay,France,,Q,7-5 3-0 ret.,Retired,800258077,DA,,Stefanie Voegele,SUI,800252651,DA,,Maria Irigoyen,ARG
GS,1105429830,2011-05-23,1100024640,Roland Garros,GS,Clay,France,,M,6-3 6-4,,800214092,DA,,Gisela Dulko,ARG,800249047,WC,,Irina Hartman,USA
GS,1105438055,2011-05-23,1100024640,Roland Garros,GS,Clay,France,,M,6-4 6-2,,800214092,DA,,Gisela Dulko,ARG,800233267,DA,32,Tsvetana Pironkova,BUL
GS,1105446438,2011-05-23,1100024640,Roland Garros,GS,Clay,France,,M,6-4 1-6 6-3,,800214092,DA,,Gisela Dulko,ARG,800207432,DA,8,Samantha Stosur,AUS
GS,1105447944,2011-05-23,1100024640,Roland Garros,GS,Clay,France,,M,7-5 1-0 ret.,Retired,800217460,DA,11,Marion Bartoli,FRA,800214092,DA,,Gisela Dulko,ARG
GS,1107204992,2012-05-21,1100027185,Roland Garros,GS,Clay,France,,Q,1-6 7-5 6-3,,800247999,DA,,Vesna Dolonc,SRB,800214092,DA,17,Gisela Dulko,ARG
GS,1107205011,2012-05-21,1100027185,Roland Garros,GS,Clay,France,,Q,7-5 6-2,,800232851,WC,,Laura Thorpe,FRA,800252647,DA,,Florencia Molinero,ARG
GS,1107222906,2012-05-28,1100027185,Roland Garros,GS,Clay,France,,M,4-6 6-1 6-3,,800194969,DA,,Venus Williams,USA,800283071,DA,,Paula Ormaechea,ARG
GS,1109588529,2013-05-20,1100029600,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800283071,DA,5,Paula Ormaechea,ARG,800157872,DA,,Kateryna Baindl,UKR
GS,1109588530,2013-05-20,1100029600,Roland Garros,GS,Clay,France,,Q,6-4 6-3,,800256555,DA,,Tadeja Majeric,SLO,800252651,DA,,Maria Irigoyen,ARG
GS,1109594938,2013-05-20,1100029600,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800283071,DA,5,Paula Ormaechea,ARG,800256555,DA,,Tadeja Majeric,SLO
GS,1109603319,2013-05-20,1100029600,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800283071,DA,5,Paula Ormaechea,ARG,800213922,DA,,Arantxa Parra-Santonja,ESP
GS,1109642485,2013-05-27,1100029600,Roland Garros,GS,Clay,France,,M,6-3 4-6 6-0,,800283071,Q,,Paula Ormaechea,ARG,800227038,DA,,Tatjana Maria,GER
GS,1109664244,2013-05-27,1100029600,Roland Garros,GS,Clay,France,,M,6-4 7-6(6),,800283071,Q,,Paula Ormaechea,ARG,800225033,DA,27,Yaroslava Shvedova,KAZ
GS,1109706513,2013-05-27,1100029600,Roland Garros,GS,Clay,France,,M,4-6 6-1 6-3,,800214796,DA,,Bethanie Mattek-Sands,USA,800283071,Q,,Paula Ormaechea,ARG
GS,1113360850,2014-05-19,1100032171,Roland Garros,GS,Clay,France,,Q,6-3 6-1,,800253133,DA,,Ayumi Morita,JPN,800252647,DA,,Florencia Molinero,ARG
GS,1113360856,2014-05-19,1100032171,Roland Garros,GS,Clay,France,,Q,6-2 7-5,,800283374,DA,3,Timea Babos,HUN,800252651,DA,,Maria Irigoyen,ARG
GS,1113375865,2014-05-26,1100032171,Roland Garros,GS,Clay,France,,M,7-5 6-2,,800283071,DA,,Paula Ormaechea,ARG,800219905,DA,,Romina Oprandi,SUI
GS,1113423968,2014-05-26,1100032171,Roland Garros,GS,Clay,France,,M,2-6 7-5 6-2,,800283071,DA,,Paula Ormaechea,ARG,800236524,DA,,Monica Niculescu,ROU
GS,1113449007,2014-05-26,1100032171,Roland Garros,GS,Clay,France,,M,6-0 6-0,,800229006,DA,7,Maria Sharapova,RUS,800283071,DA,,Paula Ormaechea,ARG
GS,1117822956,2015-05-18,1100035102,Roland Garros,GS,Clay,France,,Q,6-4 6-0,,800273621,DA,,Kai-Lin Zhang,CHN,800283071,DA,,Paula Ormaechea,ARG
GS,1129293257,2017-05-22,1100040575,Roland Garros,GS,Clay,France,,Q,6-0 6-1,,800338569,DA,2,Marketa Vondrousova,CZE,800364659,DA,,Nadia Podoroska,ARG
GS,1148710889,2020-09-21,1100183030,Roland Garros,GS,Clay,France,,Q,6-2 6-2,,800364659,DA,8,Nadia Podoroska,ARG,800329982,DA,,Magdalena Frech,POL
GS,1148725311,2020-09-21,1100183030,Roland Garros,GS,Clay,France,,Q,6-0 6-4,,800364659,DA,8,Nadia Podoroska,ARG,800337649,DA,,Jaqueline Cristian,ROU
GS,1148742916,2020-09-21,1100183030,Roland Garros,GS,Clay,France,,Q,6-2 6-4,,800364659,DA,8,Nadia Podoroska,ARG,800416200,DA,20,Xinyu Wang,CHN
GS,1148743380,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,6-2 6-1,,800364659,Q,,Nadia Podoroska,ARG,800332378,DA,,Greet Minnen,BEL
GS,1148773211,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,6-3 1-6 6-2,,800364659,Q,,Nadia Podoroska,ARG,800302719,DA,23,Yulia Putintseva,KAZ
GS,1148813291,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,6-3 6-2,,800364659,Q,,Nadia Podoroska,ARG,800351480,DA,,Anna Karolina Schmiedlova,SVK
GS,1148837685,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,2-6 6-2 6-3,,800364659,Q,,Nadia Podoroska,ARG,800311558,DA,,Barbora Krejcikova,CZE
GS,1148850589,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,6-2 6-4,,800364659,Q,,Nadia Podoroska,ARG,800297028,DA,3,Elina Svitolina,UKR
GS,1148878014,2020-09-28,1100183030,Roland Garros,GS,Clay,France,,M,6-2 6-1,,800375475,DA,,Iga Swiatek,POL,800364659,Q,,Nadia Podoroska,ARG
GS,1151189064,2021-05-31,1100184915,Roland Garros,GS,Clay,France,,M,6-0 6-3,,800316955,DA,10,Belinda Bencic,SUI,800364659,DA,,Nadia Podoroska,ARG
GS,1158302194,2022-05-16,1100187992,Roland Garros,GS,Clay,France,,Q,6-4 6-3,,800260848,DA,9,Rebecca Marino,CAN,800283071,DA,,Paula Ormaechea,ARG
GS,1167564419,2023-05-22,1100191846,Roland Garros,GS,Clay,France,,Q,6-1 6-2,,800446892,DA,,Maria Lourdes Carle,ARG,800395001,DA,5,Caroline Dolehide,USA
GS,1167564457,2023-05-22,1100191846,Roland Garros,GS,Clay,France,,Q,6-2 6-2,,800465302,DA,,Elsa Jacquemot,FRA,800283071,DA,,Paula Ormaechea,ARG
GS,1167564758,2023-05-22,1100191846,Roland Garros,GS,Clay,France,,Q,6-4 5-7 6-2,,800357218,DA,,Jaimee Fourlis,AUS,800446892,DA,,Maria Lourdes Carle,ARG
GS,1167778736,2023-05-29,1100191846,Roland Garros,GS,Clay,France,,M,6-0 6-2,,800364659,DA,,Nadia Podoroska,ARG,800338206,WC,,Jessika Ponchet,FRA
GS,1167778925,2023-05-29,1100191846,Roland Garros,GS,Clay,France,,M,6-3 0-6 6-3,,800342217,DA,,Karolina Muchova,CZE,800364659,DA,,Nadia Podoroska,ARG
GS,1178418322,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,6-0 6-2,,800533984,DA,2,Julia Riera,ARG,800297205,DA,,Natalija Stevanovic,SRB
GS,1178418343,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,6-3 7-6(4),,800260848,DA,,Rebecca Marino,CAN,800389099,DA,,Martina Capurro Taborda,ARG
GS,1178418367,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,6-2 6-0,,800289108,DA,,Cristina Dinu,ROU,800283071,DA,,Paula Ormaechea,ARG
GS,1178418376,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,1-6 7-5 6-3,,800532824,DA,,Solana Sierra,ARG,800157872,DA,,Kateryna Baindl,UKR
GS,1178623155,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800533984,DA,2,Julia Riera,ARG,800337472,DA,,Harmony Tan,FRA
GS,1178623212,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,6-2 6-4,,800406264,DA,,Olivia Gadecki,AUS,800532824,DA,,Solana Sierra,ARG
GS,1178623449,2024-05-20,1100195988,Roland Garros,GS,Clay,France,,Q,4-6 7-6(3) 6-4,,800533984,DA,2,Julia Riera,ARG,800511432,DA,,Alexandra Eala,PHI
GS,1178645218,2024-05-27,1100195988,Roland Garros,GS,Clay,France,,M,6-3 7-6(8),,800646817,DA,25,Elise Mertens,BEL,800446892,DA,,Maria Lourdes Carle,ARG
GS,1178645224,2024-05-27,1100195988,Roland Garros,GS,Clay,France,,M,6-2 6-2,,800266692,DA,,Irina-Camelia Begu,ROU,800533984,Q,,Julia Riera,ARG
GS,1178645226,2024-05-27,1100195988,Roland Garros,GS,Clay,France,,M,6-1 6-0,,800241847,DA,19,Victoria Azarenka,BLR,800364659,DA,,Nadia Podoroska,ARG
GS,1183172663,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-2 6-1,,800446892,DA,18,Maria Lourdes Carle,ARG,800576556,WC,,Eleejah Inisan,FRA
GS,1183172664,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,7-6(5) 6-3,,800532824,DA,9,Solana Sierra,ARG,800352315,DA,,Susan Bandecchi,SUI
GS,1183172682,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,2-6 6-4 6-1,,800533984,DA,,Julia Riera,ARG,800371019,DA,,Valentina Ryser,SUI
GS,1183188379,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,4-6 6-4 6-2,,800446892,DA,18,Maria Lourdes Carle,ARG,800280391,DA,,Katarzyna Kawa,POL
GS,1183188380,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-2 6-2,,800532824,DA,9,Solana Sierra,ARG,800398033,DA,,Daria Snigur,UKR
GS,1183188389,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-4 6-1,,800533984,DA,,Julia Riera,ARG,800509146,DA,23,Talia Gibson,AUS
GS,1183188403,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-0 6-1,,800446892,DA,18,Maria Lourdes Carle,ARG,800313910,DA,,Justina Mikulskyte,LTU
GS,1183188404,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800532824,DA,9,Solana Sierra,ARG,800441248,DA,29,Xiyu Wang,CHN
GS,1183188408,2025-05-19,1100199866,Roland Garros,GS,Clay,France,,Q,6-4 6-1,,800533984,DA,,Julia Riera,ARG,800333881,DA,,Miriam Bianca Bulgaru,ROU
GS,1183188526,2025-05-26,1100199866,Roland Garros,GS,Clay,France,,M,6-1 4-6 6-4,,800365863,DA,12,Elena Rybakina,KAZ,800533984,Q,,Julia Riera,ARG
GS,1183188537,2025-05-26,1100199866,Roland Garros,GS,Clay,France,,M,7-6(4) 6-2,,800302719,DA,32,Yulia Putintseva,KAZ,800532824,Q,,Solana Sierra,ARG
GS,1183188548,2025-05-26,1100199866,Roland Garros,GS,Clay,France,,M,6-4 6-0,,800447392,DA,,Ann Li,USA,800446892,Q,,Maria Lourdes Carle,ARG
GS,1020008153,1968-06-24,1020000125,Wimbledon,GS,Grass,Great Britain,,M,4-6 6-4 6-4,,800173700,DA,,Shirley Brasher,GBR,800174416,DA,,Raquel Giscafre,ARG
GS,1020008211,1969-06-23,1020000126,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-2,,800173492,DA,,Rosy Darmon,FRA,800174416,DA,,Raquel Giscafre,ARG
GS,1020008235,1969-06-23,1020000126,Wimbledon,GS,Grass,Great Britain,,M,6-1 4-6 6-1,,800174588,DA,,Astrid Suurbeck,NED,800174996,DA,,Ana-Maria Arias,ARG
GS,1020008263,1969-06-23,1020000126,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-0,,800174465,DA,,Maryna Proctor,RSA,800386846,DA,,Graciela Moran,ARG
GS,1020008387,1970-06-22,1020000127,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-0,,800174124,DA,8,Helga Masthoff,FRG,800174996,DA,,Ana-Maria Arias,ARG
GS,1020008467,1971-06-21,1020000128,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-2,,800174326,DA,,Christina Sandberg,SWE,800174416,DA,,Raquel Giscafre,ARG
GS,1020008469,1971-06-21,1020000128,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-3,,800174220,DA,,Mary-Ann Beattie,USA,800174996,DA,,Ana-Maria Arias,ARG
GS,1020008604,1972-06-26,1020000129,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-2,,800174416,DA,,Raquel Giscafre,ARG,800175145,DA,,Di Riste,GBR
GS,1020059382,1972-06-26,1020000129,Wimbledon,GS,Grass,Great Britain,,M,6-0 1-0 ret.,Retired,800174880,DA,,Pam Teeguarden,USA,800174416,DA,,Raquel Giscafre,ARG
GS,1020008770,1973-06-25,1020000130,Wimbledon,GS,Grass,Great Britain,,M,6-4 9-8,,800173883,DA,,Joyce Williams,GBR,800174416,DA,,Raquel Giscafre,ARG
GS,1020008854,1974-06-24,1020000131,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-0,,800173954,DA,,Gail Benedetti,FRA,800175416,DA,,Beatriz Araujo,ARG
GS,1020008894,1974-06-24,1020000131,Wimbledon,GS,Grass,Great Britain,,M,6-8 6-4 6-2,,800175326,DA,,Lesley Charles,GBR,800175594,DA,,Elvira Weisenberger,ARG
GS,1020008917,1974-06-24,1020000131,Wimbledon,GS,Grass,Great Britain,,M,1-6 6-1 6-2,,800174416,DA,,Raquel Giscafre,ARG,800174839,DA,,Valerie Ziegenfuss,USA
GS,1020008936,1974-06-24,1020000131,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-2,,800174416,DA,,Raquel Giscafre,ARG,800175020,DA,,Tine Zwaan,NED
GS,1020008945,1974-06-24,1020000131,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-4,,800174124,DA,,Helga Masthoff,FRG,800174416,DA,,Raquel Giscafre,ARG
GS,1020009043,1975-06-23,1020000132,Wimbledon,GS,Grass,Great Britain,,M,6-2 2-6 6-2,,800174837,DA,,Patti Hogan,USA,800174416,DA,,Raquel Giscafre,ARG
GS,1020009220,1977-06-20,1020000134,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-2,,800175197,DA,,Janet Wright,USA,800174416,LL,,Raquel Giscafre,ARG
GS,1020009419,1978-06-26,1020000135,Wimbledon,GS,Grass,Great Britain,,M,6-3 7-5,,800175596,DA,13,Virginia Ruzici,ROU,800174416,DA,,Raquel Giscafre,ARG
GS,1020009430,1978-06-26,1020000135,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-0,,800176116,DA,,Barbara Jordan,USA,800176273,DA,,Viviana Segal,ARG
GS,1020009502,1979-06-25,1020000136,Wimbledon,GS,Grass,Great Britain,,M,6-3 4-6 8-6,,800176408,DA,,Ivanna Madruga-Osses,ARG,800175676,DA,12,Sue Barker,GBR
GS,1020009507,1979-06-25,1020000136,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-4,,800174654,DA,,Cynthia Doerner,AUS,800176683,DA,,Emilse Rapponi-Longo,ARG
GS,1020009529,1979-06-25,1020000136,Wimbledon,GS,Grass,Great Britain,,M,3-6 6-3 6-1,,800175948,DA,,Ruta Gerulaitis,USA,800176273,DA,,Viviana Segal,ARG
GS,1020009546,1979-06-25,1020000136,Wimbledon,GS,Grass,Great Britain,,M,4-6 7-6 7-5,,800176360,DA,,Amanda Tobin-Dingwall,AUS,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1020009621,1980-06-23,1020000137,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-4,,800174012,DA,7,Virginia Wade,GBR,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1020009736,1981-06-22,1020000138,Wimbledon,GS,Grass,Great Britain,,M,6-3 2-6 6-4,,800176571,DA,,Susan Leo,AUS,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1020009753,1981-06-22,1020000138,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-4,,800176402,DA,,Hana Strachonova,SUI,800176400,DA,,Claudia Casabianca,ARG
GS,1020062716,1984-06-18,1020000141,Wimbledon,GS,Grass,Great Britain,,Q,7-6 6-4,,800178115,DA,,Heather Crowe,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020010238,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,6-7 6-4 6-3,,800176405,DA,,Adriana Villagran-Reami,ARG,800177946,DA,,Jenny Klitch,USA
GS,1020010264,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,3-6 6-3 6-3,,800178604,DA,15,Gabriela Sabatini,ARG,800176625,DA,,Amanda Brown,GBR
GS,1020010281,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,6-0 3-6 6-3,,800177957,DA,13,Carling Bassett-Seguso,CAN,800178275,DA,,Mercedes Paz,ARG
GS,1020010295,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,6-0 6-3,,800177196,DA,,Elise Burgin,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020010308,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-4,,800178604,DA,15,Gabriela Sabatini,ARG,800177794,DA,,Camille Benjamin,USA
GS,1020010330,1985-06-24,1020000142,Wimbledon,GS,Grass,Great Britain,,M,6-7 6-4 6-1,,800177607,DA,,Catherine Tanvier,FRA,800178604,DA,15,Gabriela Sabatini,ARG
GS,1020062817,1985-06-16,1020000143,Wimbledon,GS,Grass,Great Britain,,Q,6-4 6-7 6-4,,800178895,DA,,Patricia Tarabini,ARG,800176749,DA,,Heather Ludloff,USA
GS,1020062839,1985-06-16,1020000143,Wimbledon,GS,Grass,Great Britain,,Q,6-2 7-6,,800179034,DA,,Jana Novotna,TCH,800178895,DA,,Patricia Tarabini,ARG
GS,1020010375,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-2 1-6 6-4,,800178604,DA,10,Gabriela Sabatini,ARG,800176450,DA,,Christiane Jolissaint,SUI
GS,1020010386,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-2,,800178266,DA,,Katerina Maleeva,BUL,800178275,DA,,Mercedes Paz,ARG
GS,1020010413,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-4 2-6 6-4,,800176405,DA,,Adriana Villagran-Reami,ARG,800176501,Q,,Kay McDaniel,USA
GS,1020010427,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-3,,800178604,DA,10,Gabriela Sabatini,ARG,800177980,DA,,Catherine Suire,FRA
GS,1020010446,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-4,,800177180,DA,,Kathy Horvath,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020010453,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-1,,800178604,DA,10,Gabriela Sabatini,ARG,800177791,DA,,Barbara Gerken,USA
GS,1020010466,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-4 1-6 6-3,,800178604,DA,10,Gabriela Sabatini,ARG,800177898,DA,,Raffaella Reggi-Concato,ITA
GS,1020010473,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-3,,800178604,DA,10,Gabriela Sabatini,ARG,800177455,DA,15,Catarina Lindqvist-Ryan,SWE
GS,1020010476,1985-06-23,1020000143,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-2,,800175650,DA,1,Martina Navratilova,USA,800178604,DA,10,Gabriela Sabatini,ARG
GS,1100141702,1987-06-15,1020000144,Wimbledon,GS,Grass,Great Britain,,Q,7-6(4) 6-2,,800177410,DA,,Iwona Kuczynska,POL,800178967,DA,,Gabriela Mosca,ARG
GS,1020010491,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-0 6-3,,800178824,DA,,Bettina Fulco,ARG,800176407,DA,,Iva Budarova,TCH
GS,1020010497,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-0,,800177820,Q,,Kumiko Okamoto,JPN,800178895,DA,,Patricia Tarabini,ARG
GS,1020010527,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-3,,800178604,DA,6,Gabriela Sabatini,ARG,800177791,DA,,Barbara Gerken,USA
GS,1020010539,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,7-5 4-6 6-3,,800177461,DA,,Laura Gildemeister,PER,800178275,DA,,Mercedes Paz,ARG
GS,1020010542,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-0 6-2,,800178014,DA,2,Steffi Graf,FRG,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020010549,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-3,,800178824,DA,,Bettina Fulco,ARG,800176404,DA,,Anne Hobbs,GBR
GS,1020010567,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-3,,800178604,DA,6,Gabriela Sabatini,ARG,800177872,DA,,Csilla Cserepy,SUI
GS,1020010578,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,7-6 6-0,,800175560,DA,,Dianne Balestrat,AUS,800178824,DA,,Bettina Fulco,ARG
GS,1020010587,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-4,,800178604,DA,6,Gabriela Sabatini,ARG,800177977,DA,,Isabelle Demongeot,FRA
GS,1020010597,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,6-0 2-6 6-4,,800178604,DA,6,Gabriela Sabatini,ARG,800179105,DA,,Natalia Zvereva,URS
GS,1020010602,1987-06-22,1020000144,Wimbledon,GS,Grass,Great Britain,,M,4-6 6-1 6-1,,800178014,DA,2,Steffi Graf,FRG,800178604,DA,6,Gabriela Sabatini,ARG
GS,1020010637,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-2,,800178604,DA,5,Gabriela Sabatini,ARG,800177957,DA,,Carling Bassett-Seguso,CAN
GS,1020010664,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-3,,800176405,DA,,Adriana Villagran-Reami,ARG,800178262,DA,,Linda Ferrando,ITA
GS,1020010685,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-3,,800178604,DA,5,Gabriela Sabatini,ARG,800178829,DA,,Radomira Zrubakova,TCH
GS,1020010699,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-7 6-1 6-2,,800177933,WC,,Julie Salmon,GBR,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020010709,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-3,,800178604,DA,5,Gabriela Sabatini,ARG,800177607,DA,,Catherine Tanvier,FRA
GS,1020010721,1988-06-20,1020000145,Wimbledon,GS,Grass,Great Britain,,M,6-1 3-6 6-2,,800177513,DA,12,Zina Garrison,USA,800178604,DA,5,Gabriela Sabatini,ARG
GS,1020010761,1989-06-26,1020000146,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-1,,800178773,DA,,Laura Golarsa,ITA,800178275,DA,,Mercedes Paz,ARG
GS,1020010780,1989-06-26,1020000146,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-0,,800178604,DA,3,Gabriela Sabatini,ARG,800175560,DA,,Dianne Balestrat,AUS
GS,1020010820,1989-06-26,1020000146,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-3,,800176678,DA,,Rosalyn Nideffer,RSA,800178604,DA,3,Gabriela Sabatini,ARG
GS,1020010862,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,4-6 6-1 6-1,,800177095,DA,,Claudia Kohde-Kilsch,GER,800178275,DA,,Mercedes Paz,ARG
GS,1020010898,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-2 6-2,,800177524,DA,,Gigi Fernandez,USA,800179272,DA,,Florencia Labat,ARG
GS,1020010907,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-3,,800178604,DA,4,Gabriela Sabatini,ARG,800177196,DA,,Elise Burgin,USA
GS,1020010947,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-2 7-6,,800178604,DA,4,Gabriela Sabatini,ARG,800180502,DA,,Anke Huber,GER
GS,1020010967,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-2,,800178604,DA,4,Gabriela Sabatini,ARG,800177607,DA,,Catherine Tanvier,FRA
GS,1020010977,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-2 7-6,,800178604,DA,4,Gabriela Sabatini,ARG,800178279,DA,,Nathalie Tauziat,FRA
GS,1020010982,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-2 2-6 8-6,,800178604,DA,4,Gabriela Sabatini,ARG,800179105,DA,11,Natalia Zvereva,URS
GS,1020010985,1990-06-25,1020000147,Wimbledon,GS,Grass,Great Britain,,M,6-3 6-4,,800175650,DA,2,Martina Navratilova,USA,800178604,DA,4,Gabriela Sabatini,ARG
GS,1020011016,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,3-6 6-2 6-4,,800178824,DA,,Bettina Fulco,ARG,800179720,DA,,Erika De Lone,USA
GS,1020011042,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,7-6 6-4,,800179105,DA,12,Natalia Zvereva,CIS,800179585,DA,,Cristina Tessi,ARG
GS,1020011044,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-3,,800178071,DA,,Akiko Kijimuta,JPN,800178275,DA,,Mercedes Paz,ARG
GS,1020011050,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-0,,800178604,DA,2,Gabriela Sabatini,ARG,800179183,DA,,Monique Javer,GBR
GS,1020011065,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,6-0 6-3,,800176577,DA,,Pam Shriver,USA,800178824,DA,,Bettina Fulco,ARG
GS,1020011082,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,6-4 6-2,,800178604,DA,2,Gabriela Sabatini,ARG,800179514,DA,,Karine Quentrec,FRA
GS,1020011098,1991-06-24,1020000148,Wimbledon,GS,Grass,Great Britain,,M,6-1 6-3,,800178604,DA,2,Gabriela Sabatini,ARG,800179941,DA,,Andrea Strnadova,CZE
