matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,inOrOutdoor,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
WTA,RS008,2001-02-19,0894,Copa Consanitas - Bogota,WTA,Clay,O,Colombia,QR1,Q,6-1 6-1,,318,,,Luciana Masante,ARG,767,,,Sandra Beltran,COL
WTA,LS001,2001-01-08,1000,Canberra International - Canberra,WTA,Hard,O,Australia,1st Round,M,4-6 6-3 2-0 ret.,Retired,137,,,Magdalena Maleeva,BUL,41,,,Paola Suarez,ARG
WTA,RS001,2001-01-08,0702,adidas International - Sydney,WTA,Hard,O,Australia,QR1,Q,6-2 6-3,,289,,,Tina Pisnik,SLO,160,,,Mariana Diaz-Oliva,ARG
WTA,LS001,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,Semi-finals,M,7-5 6-1,,41,,,Paola Suarez,ARG,23,,,Marlene Weingartner,GER
WTA,LS002,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,1st Round,M,6-4 6-4,,421,,,Maria-Emilia Salerni,ARG,29,,,Sarah Pitkowski-Malcor,FRA
WTA,LS003,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,Final,M,7-6(8) 6-2,,81,,,Meilen Tu,USA,41,,,Paola Suarez,ARG
WTA,LS004,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,1st Round,M,6-1 6-7(3) 6-3,,41,,,Paola Suarez,ARG,223,,,Jana Nejedly,CAN
WTA,LS005,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,2nd Round,M,6-2 6-0,,41,,,Paola Suarez,ARG,384,,,Pavlina Nola,NZL
WTA,LS006,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,Quarter-finals,M,6-3 6-4,,41,,,Paola Suarez,ARG,415,,,Allison Bradshaw,USA
WTA,LS007,2001-01-01,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,2nd Round,M,6-2 6-4,,81,,,Meilen Tu,USA,421,,,Maria-Emilia Salerni,ARG
WTA,LS001,2000-11-13,0303,Volvo Women's Open - Pattaya,WTA,Hard,O,Thailand,1st Round,M,6-1 3-6 6-1,,269,,,Jelena Kostanic Tosic,CRO,421,,,Maria-Emilia Salerni,ARG
WTA,RS001,2000-11-13,0303,Volvo Women's Open - Pattaya,WTA,Hard,O,Thailand,QR1,Q,6-4 6-2,,421,,,Maria-Emilia Salerni,ARG,255,,,Trudi Musgrave,AUS
WTA,RS002,2000-11-13,0303,Volvo Women's Open - Pattaya,WTA,Hard,O,Thailand,QR2,Q,6-2 6-1,,421,,,Maria-Emilia Salerni,ARG,336,,,Martina Sucha,SVK
WTA,RS003,2000-11-13,0303,Volvo Women's Open - Pattaya,WTA,Hard,O,Thailand,QR3,Q,3-6 6-4 6-2,,421,,,Maria-Emilia Salerni,ARG,359,,,Iroda Tulyaganova,UZB
WTA,RS001,2000-11-06,1009,Wismilak International 2000 - Kuala Lumpur,WTA,Hard,O,Malaysia,QR1,Q,7-5 6-4,,421,,,Maria-Emilia Salerni,ARG,304,,,Vanessa Webb,CAN
WTA,RS002,2000-11-06,1009,Wismilak International 2000 - Kuala Lumpur,WTA,Hard,O,Malaysia,QR2,Q,6-1 6-3,,421,,,Maria-Emilia Salerni,ARG,361,,,Anna Zaporozhanova,UKR
WTA,RS003,2000-11-06,1009,Wismilak International 2000 - Kuala Lumpur,WTA,Hard,O,Malaysia,QR3,Q,7-5 6-2,,336,,,Martina Sucha,SVK,421,,,Maria-Emilia Salerni,ARG
WTA,LS001,2000-10-23,0730,Kremlin Cup - Moscow,WTA,Carpet,O,Russia,2nd Round,M,6-2 4-6 6-1,,156,,,Tatiana Panova,RUS,41,,,Paola Suarez,ARG
WTA,LS002,2000-10-23,0730,Kremlin Cup - Moscow,WTA,Carpet,O,Russia,1st Round,M,7-5 2-6 6-3,,41,,,Paola Suarez,ARG,430,,,Galina Fokina,RUS
WTA,LS001,2000-10-16,0528,Generali Ladies - Linz,WTA,Carpet,O,Austria,2nd Round,M,6-4 6-0,,40,,,Elena Likhovtseva,RUS,41,,,Paola Suarez,ARG
WTA,LS002,2000-10-16,0528,Generali Ladies - Linz,WTA,Carpet,O,Austria,1st Round,M,7-5 7-5,,41,,,Paola Suarez,ARG,59,,,Patty Schnyder,SUI
WTA,LS001,2000-10-09,1056,Japan Open - Tokyo,WTA,Hard,O,Japan,1st Round,M,6-4 6-4,,41,,,Paola Suarez,ARG,22,,,Yuka Yoshida,JPN
WTA,LS002,2000-10-09,1056,Japan Open - Tokyo,WTA,Hard,O,Japan,2nd Round,M,7-6(5) 7-6(0),,116,,,Joannette Kruger,RSA,41,,,Paola Suarez,ARG
WTA,LS001,2000-10-02,0526,Toyota Princess Cup - Tokyo,WTA,Hard,O,Japan,1st Round,M,6-3 7-6(8),,15,,,Tamarine Tanasugarn,THA,41,,,Paola Suarez,ARG
WTA,RS001,2000-08-21,0602,"Pilot Pen Tennis - New Haven, Connecticut",WTA,Hard,O,United States,QR3,Q,7-6(4) 7-5,,280,,,Tathiana Garbin,ITA,41,,,Paola Suarez,ARG
WTA,RS002,2000-08-21,0602,"Pilot Pen Tennis - New Haven, Connecticut",WTA,Hard,O,United States,QR1,Q,3-6 6-2 6-4,,41,,,Paola Suarez,ARG,46,,,Barbara Rittner,GER
WTA,RS003,2000-08-21,0602,"Pilot Pen Tennis - New Haven, Connecticut",WTA,Hard,O,United States,QR2,Q,6-2 6-1,,41,,,Paola Suarez,ARG,330,,,Katarina Srebotnik,SLO
WTA,LS001,2000-08-14,0806,du Maurier Open - Montreal,WTA,Hard,O,Canada,1st Round,M,6-7(5) 6-2 6-2,,75,,,Chanda Rubin,USA,41,,,Paola Suarez,ARG
WTA,RS001,2000-08-14,0806,du Maurier Open - Montreal,WTA,Hard,O,Canada,QR1,Q,7-6(2) 6-4,,297,,,Nadezda Petrova,RUS,8,,,Florencia Labat,ARG
WTA,RS001,2000-08-07,0805,"estyle.com Classic - Manhattan Beach, California",WTA,Hard,O,United States,QR1,Q,2-6 6-4 6-4,,53,,,Els Callens,BEL,8,,,Florencia Labat,ARG
WTA,LS001,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,Semi-finals,M,6-4 4-6 6-3,,7,,,Gala Leon Garcia,ESP,41,,,Paola Suarez,ARG
WTA,LS002,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,Quarter-finals,M,6-4 7-5,,41,,,Paola Suarez,ARG,59,,,Patty Schnyder,SUI
WTA,LS003,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,2nd Round,M,6-2 6-2,,41,,,Paola Suarez,ARG,60,,,Asa Svensson,SWE
WTA,LS004,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,1st Round,M,4-6 6-3 6-2,,41,,,Paola Suarez,ARG,124,,,Henrieta Nagyova,SVK
WTA,RS001,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,QR2,Q,6-3 4-6 7-5,,454,,,Klara Koukalova,CZE,160,,,Mariana Diaz-Oliva,ARG
WTA,RS002,2000-07-17,0956,Prokom Polish Open - Sopot,WTA,Clay,O,Poland,QR1,Q,6-2 6-4,,160,,,Mariana Diaz-Oliva,ARG,334,,,Katarzyna Straczy,POL
WTA,LS001,2000-07-10,0531,Uniqa Grand Prix - Portschach,WTA,Clay,O,Austria,2nd Round,M,6-2 6-7(6) 7-6(7),,116,,,Joannette Kruger,RSA,41,,,Paola Suarez,ARG
WTA,LS002,2000-07-10,0531,Uniqa Grand Prix - Portschach,WTA,Clay,O,Austria,1st Round,M,6-0 2-6 6-4,,41,,,Paola Suarez,ARG,393,,,Nadejda Ostrovskaya,BLR
WTA,LS001,2000-07-10,0466,Internazonali Remminili de Tennis di Palermo - Palermo,WTA,Clay,O,Italy,1st Round,M,6-1 3-0 ret.,Retired,160,,,Mariana Diaz-Oliva,ARG,118,,,Silvija Talaja,CRO
WTA,LS002,2000-07-10,0466,Internazonali Remminili de Tennis di Palermo - Palermo,WTA,Clay,O,Italy,Quarter-finals,M,2-6 7-5 6-3,,47,,,Silvia Farina Elia,ITA,160,,,Mariana Diaz-Oliva,ARG
WTA,LS003,2000-07-10,0466,Internazonali Remminili de Tennis di Palermo - Palermo,WTA,Clay,O,Italy,2nd Round,M,6-2 6-2,,160,,,Mariana Diaz-Oliva,ARG,317,,,Amanda Hopmans,NED
WTA,LS001,2000-05-22,1038,Open de Espana Villa de Madrid - Madrid,WTA,Clay,O,Spain,2nd Round,M,5-7 5-0 ret.,Retired,208,,,Nicole Pratt,AUS,41,,,Paola Suarez,ARG
WTA,LS002,2000-05-22,1038,Open de Espana Villa de Madrid - Madrid,WTA,Clay,O,Spain,1st Round,M,6-2 6-2,,41,,,Paola Suarez,ARG,224,,,Erika De Lone,USA
WTA,RS001,2000-05-22,0406,Internationaux de Strasbourg - Strasbourg,WTA,Clay,O,France,QR1,Q,6-2 6-3,,434,,,Marie-Gaiane Mikaelian,SUI,8,,,Florencia Labat,ARG
WTA,RS001,2000-05-15,0709,Italian Open - Rome,WTA,Clay,O,Italy,QR1,Q,7-5 6-7(2) 6-2,,271,,,Adriana Serra Zanetti,ITA,8,,,Florencia Labat,ARG
WTA,LS001,2000-05-08,0708,German Open - Berlin,WTA,Clay,O,Germany,3rd Round,M,6-4 6-3,,104,,,Conchita Martinez,ESP,41,,,Paola Suarez,ARG
WTA,LS002,2000-05-08,0708,German Open - Berlin,WTA,Clay,O,Germany,2nd Round,M,4-6 6-3 6-4,,41,,,Paola Suarez,ARG,139,,,Amelie Mauresmo,FRA
WTA,LS003,2000-05-08,0708,German Open - Berlin,WTA,Clay,O,Germany,1st Round,M,6-2 6-0,,41,,,Paola Suarez,ARG,383,,,Nuria Llagostera Vives,ESP
WTA,LS001,2000-05-08,0680,Warsaw Cup by Heros - Warsaw,WTA,Clay,O,Poland,1st Round,M,6-2 6-1,,141,,,Melanie Schnell,AUT,160,,,Mariana Diaz-Oliva,ARG
WTA,LS001,2000-05-01,0601,"Betty Barclay O,Cup - Hamburg",WTA,Clay,O,Germany,1st Round,M,6-3 7-6(6),,55,,,Sabine Appelmans,BEL,160,,,Mariana Diaz-Oliva
WTA,LS002,2000-05-01,0601,"Betty Barclay O,Cup - Hamburg",WTA,Clay,O,Germany,QR2,Q,6-2 6-3,,160,,,Mariana Diaz-Oliva,ARG,5,,,Marion Maruska
WTA,LS003,2000-05-01,0601,"Betty Barclay O,Cup - Hamburg",WTA,Clay,O,Germany,QR1,Q,6-1 6-0,,160,,,Mariana Diaz-Oliva,ARG,202,,,Amelie Cocheteux
WTA,LS004,2000-05-01,0601,"Betty Barclay O,Cup - Hamburg",WTA,Clay,O,Germany,QR3,Q,7-5 6-3,,160,,,Mariana Diaz-Oliva,ARG,214,,,Laura Dell'Angelo
WTA,LS001,2000-05-01,1090,Croatian Bol Ladies Open - Bol,WTA,Clay,O,Croatia,Quarter-finals,M,6-7(4) 7-5 7-6(5),,7,,,Gala Leon Garcia,ESP,41,,,Paola Suarez,ARG
WTA,LS002,2000-05-01,1090,Croatian Bol Ladies Open - Bol,WTA,Clay,O,Croatia,1st Round,M,6-2 6-1,,41,,,Paola Suarez,ARG,383,,,Nuria Llagostera Vives,ESP
WTA,LS003,2000-05-01,1090,Croatian Bol Ladies Open - Bol,WTA,Clay,O,Croatia,2nd Round,M,6-2 6-3,,41,,,Paola Suarez,ARG,393,,,Nadejda Ostrovskaya,BLR
WTA,LS001,2000-04-17,0578,Westel 900 Budapest Open - Budapest,WTA,Clay,O,Hungary,1st Round,M,6-3 7-6(5),,373,,,Lina Krasnoroutskaya,RUS,160,,,Mariana Diaz-Oliva,ARG
WTA,LS001,2000-04-17,0804,"Family Circle Cup - Hilton Head, South Carolina",WTA,Clay,O,United States,3rd Round,M,6-3 6-0,,104,,,Conchita Martinez,ESP,8,,,Florencia Labat,ARG
WTA,LS002,2000-04-17,0804,"Family Circle Cup - Hilton Head, South Carolina",WTA,Clay,O,United States,2nd Round,M,6-3 7-5,,71,,,Arantxa Sanchez-Vicario,ESP,41,,,Paola Suarez,ARG
WTA,LS003,2000-04-17,0804,"Family Circle Cup - Hilton Head, South Carolina",WTA,Clay,O,United States,2nd Round,M,6-4 6-2,,8,,,Florencia Labat,ARG,121,,,Kristina Brandi,PUR
WTA,LS004,2000-04-17,0804,"Family Circle Cup - Hilton Head, South Carolina",WTA,Clay,O,United States,1st Round,M,7-6(2) 6-4,,41,,,Paola Suarez,ARG,124,,,Henrieta Nagyova,SVK
WTA,LS005,2000-04-17,0804,"Family Circle Cup - Hilton Head, South Carolina",WTA,Clay,O,United States,1st Round,M,6-3 6-4,,8,,,Florencia Labat,ARG,137,,,Magdalena Maleeva,BUL
WTA,LS001,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,Semi-finals,M,6-3 6-2,,155,,,Monica Seles,USA,41,,,Paola Suarez,ARG
WTA,LS002,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,Quarter-finals,M,2-6 6-2 6-4,,41,,,Paola Suarez,ARG,98,,,Anna Kournikova,RUS
WTA,LS003,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,3rd Round,M,6-2 6-3,,41,,,Paola Suarez,ARG,198,,,Sonya Jeyaseelan,CAN
WTA,LS004,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,2nd Round,M,6-3 4-6 5-2 ret.,Retired,41,,,Paola Suarez,ARG,241,,,Serena Williams,USA
WTA,LS005,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,1st Round,M,6-1 6-1,,41,,,Paola Suarez,ARG,261,,,Tzipi Obziler,ISR
WTA,RS001,2000-04-10,0803,"Bausch & Lomb Championships - Amelia Island, Florida",WTA,Clay,O,United States,QR1,Q,6-3 6-3,,119,,,Virginia Ruano Pascual,ESP,8,,,Florencia Labat,ARG
WTA,RS001,2000-04-10,0352,Estoril Open - Estoril,WTA,Clay,O,Portugal,QR1,Q,6-4 6-3,,403,,,Elena Bovina,RUS,160,,,Mariana Diaz-Oliva,ARG
WTA,LS001,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,1st Round,M,6-2 6-3,,102,,,Maria Sanchez Lorenzo,ESP,8,,,Florencia Labat,ARG
WTA,LS002,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,1st Round,M,3-6 6-4 7-5,,202,,,Amelie Cocheteux,FRA,41,,,Paola Suarez,ARG
WTA,RS001,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR3,Q,6-1 6-4,,176,,,Lenka Nemeckova,CZE,160,,,Mariana Diaz-Oliva,ARG
WTA,RS002,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR3,Q,7-6(1) 6-2,,8,,,Florencia Labat,ARG,161,,,Janet Lee,TPE
WTA,RS003,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR2,Q,6-2 6-2,,8,,,Florencia Labat,ARG,192,,,Julie Pullin,GBR
WTA,RS004,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR2,Q,6-2 7-5,,160,,,Mariana Diaz-Oliva,ARG,235,,,Shinobu Asagoe,JPN
WTA,RS005,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR1,Q,6-0 6-3,,8,,,Florencia Labat,ARG,273,,,Surina De Beer,RSA
WTA,RS006,2000-03-20,0902,"Ericsson Open - Miami, Florida",WTA,Hard,O,United States,QR1,Q,6-4 6-4,,160,,,Mariana Diaz-Oliva,ARG,441,,,Clarisa Fernandez,ARG
WTA,LS001,2000-03-06,0609,"Tennis Masters Series - Indian Wells, California",WTA,Hard,O,United States,2nd Round,M,6-1 7-6(4),,50,,,Rita Grande,ITA,41,,,Paola Suarez,ARG
WTA,LS002,2000-03-06,0609,"Tennis Masters Series - Indian Wells, California",WTA,Hard,O,United States,1st Round,M,6-3 3-6 7-6(3),,41,,,Paola Suarez,ARG,223,,,Jana Nejedly,CAN
WTA,RS001,2000-03-06,0609,"Tennis Masters Series - Indian Wells, California",WTA,Hard,O,United States,QR1,Q,3-6 6-3 6-0,,279,,,Sandra Nacuk,SCG,8,,,Florencia Labat,ARG
WTA,LS001,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,2nd Round,M,6-4 6-3,,116,,,Joannette Kruger,RSA,8,,,Florencia Labat,ARG
WTA,LS002,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,Final,M,4-6 6-4 7-5,,170,,,Rita Kuti Kis,HUN,41,,,Paola Suarez,ARG
WTA,LS003,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,1st Round,M,6-1 4-6 6-4,,8,,,Florencia Labat,ARG,50,,,Rita Grande,ITA
WTA,LS004,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,Semi-finals,M,6-2 6-3,,41,,,Paola Suarez,ARG,116,,,Joannette Kruger,RSA
WTA,LS005,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,1st Round,M,7-6(3) 4-6 7-5,,160,,,Mariana Diaz-Oliva,ARG,134,,,Seda Noorlander,NED
WTA,LS006,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,2nd Round,M,5-7 6-3 7-5,,125,,,Emmanuelle Gagliardi,SUI,160,,,Mariana Diaz-Oliva,ARG
WTA,LS007,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,2nd Round,M,2-6 6-0 6-1,,41,,,Paola Suarez,ARG,176,,,Lenka Nemeckova,CZE
WTA,LS008,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,Quarter-finals,M,6-2 4-6 6-4,,41,,,Paola Suarez,ARG,190,,,Sylvia Plischke,AUT
WTA,LS009,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,1st Round,M,6-6 ret.,Retired,41,,,Paola Suarez,ARG,335,,,Petra Mandula,HUN
WTA,RS001,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR2,Q,7-6(5) 7-6(5),,345,,,Rosa-Maria Andres-Rodriguez,ESP,318,,,Luciana Masante,ARG
WTA,RS002,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR2,Q,6-1 5-7 6-4,,320,,,Gisela Riera-Roura,ESP,321,,,Romina Ottoboni,ARG
WTA,RS003,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR1,Q,6-1 6-2,,580,,,Paula Racedo,ARG,328,,,Ana-Catarina Nogueira,POR
WTA,RS004,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR1,Q,2-6 6-4 6-3,,321,,,Romina Ottoboni,ARG,442,,,Milagros Sequera,VEN
WTA,RS005,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR1,Q,6-3 6-1,,276,,,Eva Bes-Ostariz,ESP,573,,,Melisa Arevalo,ARG
WTA,RS006,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR1,Q,6-4 6-1,,318,,,Luciana Masante,ARG,579,,,Jorgelina Torti,ARG
WTA,RS007,2000-02-14,0980,Brazil Ladies Open - Sao Paolo,WTA,Clay,O,Brazil,QR2,Q,6-1 6-1,,276,,,Eva Bes-Ostariz,ESP,580,,,Paula Racedo,ARG
WTA,LS001,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,2nd Round,M,6-7(10) 6-3 6-3,,170,,,Rita Kuti Kis,HUN,8,,,Florencia Labat,ARG
WTA,LS002,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,Quarter-finals,M,6-4 6-2,,290,,,Patricia Wartusch,AUT,41,,,Paola Suarez,ARG
WTA,LS003,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,1st Round,M,6-3 3-6 7-6(6),,8,,,Florencia Labat,ARG,125,,,Emmanuelle Gagliardi,SUI
WTA,LS004,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,1st Round,M,6-1 6-3,,213,,,Fabiola Zuluaga,COL,160,,,Mariana Diaz-Oliva,ARG
WTA,LS005,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,1st Round,M,6-2 7-5,,41,,,Paola Suarez,ARG,257,,,Mariana Mesa,COL
WTA,LS006,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,2nd Round,M,6-1 6-3,,41,,,Paola Suarez,ARG,335,,,Petra Mandula,HUN
WTA,RS001,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,QR1,Q,6-4 1-6 6-4,,377,,,Ainhoa Goni-Blanco,ESP,318,,,Luciana Masante,ARG
WTA,RS002,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,QR1,Q,6-1 1-6 7-5,,573,,,Melisa Arevalo,ARG,400,,,Lourdes Dominguez-Lino,ESP
WTA,RS003,2000-02-07,0894,Copa Colsanitas - Bogota,WTA,Clay,O,Colombia,QR2,Q,6-3 4-6 6-2,,295,,,Maria-Paola Zavagli,ITA,573,,,Melisa Arevalo,ARG
WTA,LS001,2000-01-10,0702,adidas International - Sydney,WTA,Hard,O,Australia,1st Round,M,6-2 6-2,,17,,,Dominique Monami,BEL,41,,,Paola Suarez,ARG
WTA,RS001,2000-01-10,0702,adidas International - Sydney,WTA,Hard,O,Australia,QR2,Q,3-6 6-2 6-2,,41,,,Paola Suarez,ARG,23,,,Marlene Weingartner,GER
WTA,RS002,2000-01-10,0702,adidas International - Sydney,WTA,Hard,O,Australia,QR1,Q,6-4 ret.,Retired,223,,,Jana Nejedly,CAN,160,,,Mariana Diaz-Oliva,ARG
WTA,RS003,2000-01-10,0702,adidas International - Sydney,WTA,Hard,O,Australia,QR3,Q,6-2 6-2,,41,,,Paola Suarez,ARG,189,,,Laurence Courtois,BEL
WTA,RS004,2000-01-10,0702,adidas International - Sydney,WTA,Hard,O,Australia,QR1,Q,6-1 6-1,,41,,,Paola Suarez,ARG,240,,,Rennae Stubbs,AUS
WTA,LS001,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,1st Round,M,6-7(3) 6-1 7-6(3),,154,,,Meghann Shaughnessy,USA,8,,,Florencia Labat,ARG
WTA,LS002,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,Quarter-finals,M,6-3 5-7 6-4,,66,,,Anne Kremer,LUX,41,,,Paola Suarez,ARG
WTA,LS003,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,1st Round,M,6-1 6-1,,41,,,Paola Suarez,ARG,121,,,Kristina Brandi,PUR
WTA,LS004,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,2nd Round,M,7-6(4) 6-1,,66,,,Anne Kremer,LUX,160,,,Mariana Diaz-Oliva,ARG
WTA,LS005,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,2nd Round,M,6-2 6-2,,41,,,Paola Suarez,ARG,305,,,Jill Craybas,USA
WTA,LS006,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,1st Round,M,6-0 6-7(3) 7-6(4),,160,,,Mariana Diaz-Oliva,ARG,384,,,Pavlina Nola,NZL
WTA,RS001,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,QR2,Q,7-6(4) 6-1,,8,,,Florencia Labat,ARG,267,,,Antonella Serra Zanetti,ITA
WTA,RS002,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,QR3,Q,4-6 6-3 6-2,,8,,,Florencia Labat,ARG,357,,,Angelika Bachmann,GER
WTA,RS003,2000-01-03,1049,ASB Bank Classic - Auckland,WTA,Hard,O,New Zealand,QR1,Q,6-0 6-1,,8,,,Florencia Labat,ARG,405,,,Eva Dyrberg,DEN
WTA,RS001,2015-10-18,0730,Kremlin Cup - Moscow,WTA,I.hard,I,Russia,QR1,Q,6-3 6-2,,11205,,,Nigina Abduraimova,UZB,6610,,,Maria Irigoyen,ARG
WTA,LS001,2015-09-15,0656,Coupe Banque Nationale - Quebec City,WTA,Carpet,O,Canada,1st Round,M,6-3 6-2,,9391,,,Amandine Hesse,FRA,6610,,,Maria Irigoyen,ARG
WTA,LS001,2015-07-28,1064,Brasil Tennis Cup - Florianopolis,WTA,Clay,O,Brazil,1st Round,M,6-7(3) 6-3 7-5,,4135,,,Teliana Pereira,BRA,6610,,,Maria Irigoyen,ARG
WTA,LS002,2015-07-27,1064,Brasil Tennis Cup - Florianopolis,WTA,Clay,O,Brazil,1st Round,M,6-4 6-7(6) 7-6(2),,9969,,,Alize Lim,FRA,9331,,,Paula Ormaechea,ARG
WTA,RS001,2015-07-19,1036,Nurnberger Gastein Ladies - Bad Gastein,WTA,Clay,O,Austria,QR1,Q,6-2 6-2,,12404,,,Risa Ozaki,JPN,5586,,,Florencia Molinero,ARG
WTA,RS001,2015-07-11,1079,Bucharest Open - Bucharest,WTA,Clay,O,Romania,QR1,Q,6-2 6-2,,13310,,,Irina Maria Bara,ROU,5586,,,Florencia Molinero,ARG
WTA,RS001,2015-05-16,1068,Nurnberger Versicherungscup - Nurnberg,WTA,Clay,O,Germany,QR1,Q,6-2 6-1,,4197,,,Laura Pous-Tio,ESP,6610,,,Maria Irigoyen,ARG
WTA,LS001,2015-04-29,1005,Grand Prix De SAR La Princesse Lalla Meryem - Marrakech,WTA,Clay,O,Morocco,2nd Round,M,3-6 6-1 6-3,,13265,,,Anna Schmiedlova,SVK,6610,,,Maria Irigoyen,ARG
WTA,LS002,2015-04-28,1005,Grand Prix De SAR La Princesse Lalla Meryem - Marrakech,WTA,Clay,O,Morocco,1st Round,M,6-0 6-0,,6610,,,Maria Irigoyen,ARG,24766,,,Rita Atik,MAR
WTA,RS001,2015-04-27,1005,Grand Prix De SAR La Princesse Lalla Meryem - Marrakech,WTA,Clay,O,Morocco,QR3,Q,6-2 6-4,,6610,,,Maria Irigoyen,ARG,463,,,Alberta Brianti,ITA
WTA,RS002,2015-04-26,1005,Grand Prix De SAR La Princesse Lalla Meryem - Marrakech,WTA,Clay,O,Morocco,QR2,Q,4-6 6-1 6-4,,6610,,,Maria Irigoyen,ARG,10599,,,Richel Hogenkamp,NED
WTA,RS003,2015-04-25,1005,Grand Prix De SAR La Princesse Lalla Meryem - Marrakech,WTA,Clay,O,Morocco,QR1,Q,6-3 6-0,,6610,,,Maria Irigoyen,ARG,13810,,,Chloe Paquet,FRA
WTA,RS001,2015-04-12,0894,Copa Claro Colsanitas - Bogota,WTA,Clay,O,Colombia,QR2,Q,6-3 6-4,,13094,,,Beatriz Haddad Maia,BRA,5586,,,Florencia Molinero,ARG
